event_id,event_start_date,event_end_date,occurrence_year,occurrence_month,end_year,end_month,event_year,event_month,event_quarter,year_month,loss_amount_10k_cny,gross_loss_cny,recovery_amount_cny,net_loss_cny,log_gross_loss,loss_severity_bucket,is_high_loss,bank_involved_code_raw,num_banks_involved,primary_bank_code,province_occurred,city_occurred,causal_factor,event_type,business_line,event_duration_months,description
91,2001-02-01,2001-09-01,2001.0,2.0,2001.0,9.0,2001.0,2.0,1.0,2001-02,87.0,870000.0,0.0,870000.0,13.676249640055394,Medium,0,5,1,5,Guangdong,Foshan,People,Internal fraud,Retail banking,7.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Guangdong, Foshan."
92,2000-05-01,2001-01-01,2000.0,5.0,2001.0,1.0,2000.0,5.0,2.0,2000-05,113.719,1137190.0,0.0,1137190.0,13.944071744552497,High,0,5,1,5,Guangdong,Maoming,People,Internal fraud,Retail banking,8.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Guangdong, Maoming."
93,2001-02-01,2001-04-01,2001.0,2.0,2001.0,4.0,2001.0,2.0,1.0,2001-02,376.0,3760000.0,0.0,3760000.0,15.139929781323488,High,0,5,1,5,Guangxi,Guilin,People,Internal fraud,No business line,2.0,"Operational risk event: Internal fraud caused by People in No business line located in Guangxi, Guilin."
94,2001-04-01,2001-04-01,2001.0,4.0,2001.0,4.0,2001.0,4.0,2.0,2001-04,0.8,8000.0,0.0,8000.0,8.987321812850125,Low,0,5,1,5,Beijing,Beijing,People,"Execution, delivery & process management",Retail banking,0.0,"Operational risk event: Execution, delivery & process management caused by People in Retail banking located in Beijing, Beijing."
95,,,,,2001.0,,,,,NaT,150.0,1500000.0,0.0,1500000.0,14.220976332738882,High,0,5,1,5,Xinjiang,Bortala,People,Internal fraud,No business line,,"Operational risk event: Internal fraud caused by People in No business line located in Xinjiang, Bortala."
96,,,2001.0,,2001.0,,,,,NaT,10.6,106000.0,0.0,106000.0,11.571203807011969,Medium,0,5,1,5,Shanghai,Shanghai,People,"Clients, products & business practices",Retail banking,,"Operational risk event: Clients, products & business practices caused by People in Retail banking located in Shanghai, Shanghai."
97,,,2001.0,,2001.0,,,,,NaT,12.0,120000.0,0.0,120000.0,11.695255355062795,Medium,0,5,1,5,Liaoning,Jinzhou,People,"Clients, products & business practices",Retail banking,,"Operational risk event: Clients, products & business practices caused by People in Retail banking located in Liaoning, Jinzhou."
98,2001-10-01,2001-10-01,2001.0,10.0,2001.0,10.0,2001.0,10.0,4.0,2001-10,30.94,309400.0,0.0,309400.0,12.642393449177936,Medium,0,5,1,5,Zhejiang,Wenzhou,People,"Clients, products & business practices",Retail banking,0.0,"Operational risk event: Clients, products & business practices caused by People in Retail banking located in Zhejiang, Wenzhou."
99,2001-01-01,2003-09-01,2001.0,1.0,2003.0,9.0,2001.0,1.0,1.0,2001-01,280.0,2800000.0,0.0,2800000.0,14.845130332288226,High,0,5,1,5,Henan,Zhoukou,People,Internal fraud,Retail banking,32.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Henan, Zhoukou."
100,2000-10-01,2001-07-01,2000.0,10.0,2001.0,7.0,2000.0,10.0,4.0,2000-10,26.1,261000.0,0.0,261000.0,12.472279517715116,Medium,0,5,1,5,,,People,Internal fraud,Retail banking,9.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Unknown province, Unknown city."
101,,,2001.0,,2001.0,,,,,NaT,9.7,97000.0,0.0,97000.0,11.48247656671073,Low,0,5,1,5,Shanghai,Shanghai,People,"Clients, products & business practices",Retail banking,,"Operational risk event: Clients, products & business practices caused by People in Retail banking located in Shanghai, Shanghai."
102,2001-08-01,2001-08-01,2001.0,8.0,2001.0,8.0,2001.0,8.0,3.0,2001-08,2.6777,26777.000000000004,0.0,26777.000000000004,10.195335933857326,Low,0,6,1,6,Jiangxi,Nanchang,People,Internal fraud,Retail banking,0.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Jiangxi, Nanchang."
103,2001-07-01,2001-11-01,2001.0,7.0,2001.0,11.0,2001.0,7.0,3.0,2001-07,147.76,1477600.0,0.0,1477600.0,14.205930384640084,High,0,6,1,6,Yunnan,Qujing,People,Internal fraud,No business line,4.0,"Operational risk event: Internal fraud caused by People in No business line located in Yunnan, Qujing."
104,,,2001.0,,2001.0,,,,,NaT,1000.0,10000000.0,0.0,10000000.0,16.118095750958314,Critical,1,6,1,6,Hubei,Wuhan,People,Internal fraud,No business line,,"Operational risk event: Internal fraud caused by People in No business line located in Hubei, Wuhan."
105,,,2001.0,,,,,,,NaT,31500.0,315000000.0,0.0,315000000.0,19.56808319996451,Critical,1,6,1,6,Sichuan,Chengdu,People,Internal fraud,Retail banking,,"Operational risk event: Internal fraud caused by People in Retail banking located in Sichuan, Chengdu."
106,2001-04-01,2007-01-01,2001.0,4.0,2007.0,1.0,2001.0,4.0,2.0,2001-04,359.0,3590000.0,0.0,3590000.0,15.093663039015954,High,0,11,1,11,Guangdong,Shenzhen,People,Internal fraud,Retail banking,69.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Guangdong, Shenzhen."
107,2001-04-01,2001-08-01,2001.0,4.0,2001.0,8.0,2001.0,4.0,2.0,2001-04,28.0,280000.0,0.0,280000.0,12.54254845357358,Medium,0,11,1,11,Heilongjiang,Daqing,People,Internal fraud,Payment and settlement,4.0,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Heilongjiang, Daqing."
108,2001-09-01,2001-10-01,2001.0,9.0,2001.0,10.0,2001.0,9.0,3.0,2001-09,240.0,2400000.0,0.0,2400000.0,14.690979711984754,High,0,18,1,18,Guangdong,Guangzhou,People,Internal fraud,No business line,1.0,"Operational risk event: Internal fraud caused by People in No business line located in Guangdong, Guangzhou."
109,2000-02-01,2000-10-01,2000.0,2.0,2000.0,10.0,2000.0,2.0,1.0,2000-02,2126.0,21260000.0,0.0,21260000.0,16.872337977914764,Critical,1,18,1,18,Guangdong,Shaoguan,People,Internal fraud,No business line,8.0,"Operational risk event: Internal fraud caused by People in No business line located in Guangdong, Shaoguan."
110,2001-04-01,2001-05-01,2001.0,4.0,2001.0,5.0,2001.0,4.0,2.0,2001-04,7000.0,70000000.0,0.0,70000000.0,18.064005814299346,Critical,1,13,1,13,Shanghai,Shanghai,People,Internal fraud,Commercial banking,1.0,"Operational risk event: Internal fraud caused by People in Commercial banking located in Shanghai, Shanghai."
111,2001-04-01,2001-05-01,2001.0,4.0,2001.0,5.0,2001.0,4.0,2.0,2001-04,5010.0,50100000.0,0.0,50100000.0,17.729531586015174,Critical,1,17,1,17,Fujian,,People,Internal fraud,Payment and settlement,1.0,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Fujian, Unknown city."
112,1998-01-01,2000-06-01,1998.0,1.0,2000.0,6.0,1998.0,1.0,1.0,1998-01,71000.0,710000000.0,0.0,710000000.0,20.380775529408087,Critical,1,45,1,45,Jiangsu,Yancheng,People,Internal fraud,Commercial banking,29.0,"Operational risk event: Internal fraud caused by People in Commercial banking located in Jiangsu, Yancheng."
113,1999-12-01,2001-04-01,1999.0,12.0,2001.0,4.0,1999.0,12.0,4.0,1999-12,32844.0,328440000.0,0.0,328440000.0,19.60986473384956,Critical,1,7,1,7,Jilin,Changchun,People,Internal fraud,Commercial banking,16.0,"Operational risk event: Internal fraud caused by People in Commercial banking located in Jilin, Changchun."
114,,2001-03-01,,,2001.0,3.0,,,,NaT,4976.0,49760000.0,0.0,49760000.0,17.72272202649166,Critical,1,44,1,44,Guangdong,Shantou,People,Internal fraud,No business line,,"Operational risk event: Internal fraud caused by People in No business line located in Guangdong, Shantou."
115,,,2001.0,,2001.0,,,,,NaT,900.0,9000000.0,0.0,9000000.0,16.012735246411598,High,0,22,1,22,Beijing,Beijing,People,Internal fraud,Retail banking,,"Operational risk event: Internal fraud caused by People in Retail banking located in Beijing, Beijing."
116,1999-03-01,,1999.0,3.0,2001.0,,1999.0,3.0,1.0,1999-03,1646.0,16460000.0,0.0,16460000.0,16.616443813966537,Critical,1,42,1,42,Shaanxi,Xi'an,People,Internal fraud,Retail banking,,"Operational risk event: Internal fraud caused by People in Retail banking located in Shaanxi, Xi'an."
117,2001-03-01,2001-04-01,2001.0,3.0,2001.0,4.0,2001.0,3.0,1.0,2001-03,180.0,1800000.0,0.0,1800000.0,14.403297778421795,High,0,"6,46",2,6,Shandong,Linyi,People,Internal fraud,Retail banking,1.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Shandong, Linyi."
118,2001-08-01,2002-02-01,2001.0,8.0,2002.0,2.0,2001.0,8.0,3.0,2001-08,65.0,650000.0,0.0,650000.0,13.384729180332174,Medium,0,,0,,Fujian,Sanming,People,Internal fraud,Retail banking,6.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Fujian, Sanming."
119,2001-01-01,,2001.0,1.0,2001.0,,2001.0,1.0,1.0,2001-01,80.0,800000.0,0.0,800000.0,13.592368256649284,Medium,0,,0,,Tianjin,Tianjin,People,Internal fraud,Retail banking,,"Operational risk event: Internal fraud caused by People in Retail banking located in Tianjin, Tianjin."
120,2001-08-01,2001-11-01,2001.0,8.0,2001.0,11.0,2001.0,8.0,3.0,2001-08,151.78,1517800.0,0.0,1517800.0,14.232773134800066,High,0,,0,,Jiangsu,Nanjing,People,Internal fraud,No business line,3.0,"Operational risk event: Internal fraud caused by People in No business line located in Jiangsu, Nanjing."
121,1999-11-01,2001-03-01,1999.0,11.0,2001.0,3.0,1999.0,11.0,4.0,1999-11,2000.0,20000000.0,0.0,20000000.0,16.811242881518265,Critical,1,,0,,Shandong,Qingdao,People,Internal fraud,Retail banking,16.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Shandong, Qingdao."
122,2001-07-01,,2001.0,7.0,2001.0,,2001.0,7.0,3.0,2001-07,0.9,9000.0,0.0,9000.0,9.105090961257085,Low,0,,0,,Heilongjiang,Yichun,People,Internal fraud,Retail banking,,"Operational risk event: Internal fraud caused by People in Retail banking located in Heilongjiang, Yichun."
123,2000-08-01,2001-03-01,2000.0,8.0,2001.0,3.0,2000.0,8.0,3.0,2000-08,8600.0,86000000.0,0.0,86000000.0,18.26985786584569,Critical,1,,0,,Beijing,Beijing,People,Internal fraud,Commercial banking,7.0,"Operational risk event: Internal fraud caused by People in Commercial banking located in Beijing, Beijing."
124,,,1998.0,,2001.0,,,,,NaT,482.0,4820000.0,0.0,4820000.0,15.388284693495642,High,0,153,1,153,Fujian,Longyan,People,Internal fraud,No business line,,"Operational risk event: Internal fraud caused by People in No business line located in Fujian, Longyan."
125,1999-01-01,2001-08-01,1999.0,1.0,2001.0,8.0,1999.0,1.0,1.0,1999-01,3750.6,37506000.0,0.0,37506000.0,17.440011504804406,Critical,1,153,1,153,Zhejiang,Taizhou,People,Internal fraud,Commercial banking,31.0,"Operational risk event: Internal fraud caused by People in Commercial banking located in Zhejiang, Taizhou."
126,2001-09-01,2012-12-01,2001.0,9.0,2012.0,12.0,2001.0,9.0,3.0,2001-09,40.4,404000.0,0.0,404000.0,12.90917263218775,Medium,0,153,1,153,Henan,Xinyang,People,Internal fraud,Retail banking,135.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Henan, Xinyang."
127,1995-03-01,2001-06-01,1995.0,3.0,2001.0,6.0,1995.0,3.0,1.0,1995-03,99000.0,990000000.0,0.0,990000000.0,20.71321550210301,Critical,1,47,1,47,Gansu,Lanzhou,People,Internal fraud,Commercial banking,75.0,"Operational risk event: Internal fraud caused by People in Commercial banking located in Gansu, Lanzhou."
128,2001-01-01,,2001.0,1.0,2001.0,,2001.0,1.0,1.0,2001-01,91040.0,910400000.0,0.0,910400000.0,20.62939462243476,Critical,1,17,1,17,Shanghai,Shanghai,People,Internal fraud,Commercial banking,,"Operational risk event: Internal fraud caused by People in Commercial banking located in Shanghai, Shanghai."
129,,,,,,,,,,NaT,360000.0,3600000000.0,0.0,3600000000.0,22.004199682686252,Critical,1,4,1,4,Guangdong,Jiangmen,People,Internal fraud,No business line,,"Operational risk event: Internal fraud caused by People in No business line located in Guangdong, Jiangmen."
130,1998-11-01,2001-11-01,1998.0,11.0,2001.0,11.0,1998.0,11.0,4.0,1998-11,3600.0,36000000.0,0.0,36000000.0,17.399029524198163,Critical,1,,0,,Shaanxi,Xi'an,People,Internal fraud,Retail banking,36.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Shaanxi, Xi'an."
131,2002-06-01,2002-06-01,2002.0,6.0,2002.0,6.0,2002.0,6.0,2.0,2002-06,64.0,640000.0,0.0,640000.0,13.369225017834633,Medium,0,4,1,4,Yunnan,Baoshan,People,Internal fraud,Retail banking,0.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Yunnan, Baoshan."
132,2002-01-01,2002-01-01,2002.0,1.0,2002.0,1.0,2002.0,1.0,1.0,2002-01,598.8,5988000.0,0.0,5988000.0,15.60526819152231,High,0,4,1,4,Hunan,,People,Internal fraud,Retail banking,0.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Hunan, Unknown city."
133,2002-12-01,,2002.0,12.0,2002.0,,2002.0,12.0,4.0,2002-12,30600.0,306000000.0,0.0,306000000.0,19.53909566318463,Critical,1,4,1,4,Hebei,Baoding,People,Internal fraud,Payment and settlement,,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Hebei, Baoding."
134,2001-03-01,2002-04-01,2001.0,3.0,2002.0,4.0,2001.0,3.0,1.0,2001-03,3658.9,36589000.0,0.0,36589000.0,17.41525823408099,Critical,1,4,1,4,Heilongjiang,Mudanjiang,People,Internal fraud,Commercial banking,13.0,"Operational risk event: Internal fraud caused by People in Commercial banking located in Heilongjiang, Mudanjiang."
135,,,2002.0,,2002.0,,,,,NaT,32.5,325000.0,0.0,325000.0,12.691583538230217,Medium,0,4,1,4,Guangdong,,People,"Execution, delivery & process management",Retail banking,,"Operational risk event: Execution, delivery & process management caused by People in Retail banking located in Guangdong, Unknown city."
136,2000-04-01,,2000.0,4.0,2002.0,,2000.0,4.0,2.0,2000-04,10600.0,106000000.0,0.0,106000000.0,18.478949661510303,Critical,1,4,1,4,Shanghai,Shanghai,People,Internal fraud,No business line,,"Operational risk event: Internal fraud caused by People in No business line located in Shanghai, Shanghai."
137,1995-11-01,2005-04-01,1995.0,11.0,2005.0,4.0,1995.0,11.0,4.0,1995-11,45146.0,451460000.0,0.0,451460000.0,19.92799733553474,Critical,1,4,1,4,Hainan,Haikou,People,Internal fraud,Commercial banking,113.0,"Operational risk event: Internal fraud caused by People in Commercial banking located in Hainan, Haikou."
138,,,2002.0,,2002.0,,,,,NaT,10.0,100000.0,0.0,100000.0,11.51293546492023,Medium,0,7,1,7,Henan,,People,Internal fraud,No business line,,"Operational risk event: Internal fraud caused by People in No business line located in Henan, Unknown city."
139,2002-12-01,,2002.0,12.0,2002.0,,2002.0,12.0,4.0,2002-12,231.0,2310000.0,0.0,2310000.0,14.652758515398315,High,0,7,1,7,Guangdong,Guangzhou,People,Internal fraud,Retail banking,,"Operational risk event: Internal fraud caused by People in Retail banking located in Guangdong, Guangzhou."
140,2002-01-01,2002-03-01,2002.0,1.0,2002.0,3.0,2002.0,1.0,1.0,2002-01,1000.0,10000000.0,0.0,10000000.0,16.118095750958314,Critical,1,7,1,7,Hunan,Zhuzhou,People,Internal fraud,Payment and settlement,2.0,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Hunan, Zhuzhou."
141,1996-12-01,,1996.0,12.0,2002.0,,1996.0,12.0,4.0,1996-12,804.0,8040000.0,0.0,8040000.0,15.89993976553325,High,0,7,1,7,Fujian,Nanping,People,Internal fraud,No business line,,"Operational risk event: Internal fraud caused by People in No business line located in Fujian, Nanping."
142,2000-05-01,2002-07-01,2000.0,5.0,2002.0,7.0,2000.0,5.0,2.0,2000-05,4100.0,41000000.0,0.0,41000000.0,17.529082649058825,Critical,1,7,1,7,Zhejiang,Jinhua,People,Internal fraud,Commercial banking,26.0,"Operational risk event: Internal fraud caused by People in Commercial banking located in Zhejiang, Jinhua."
143,1995-11-01,,1995.0,11.0,2002.0,,1995.0,11.0,4.0,1995-11,88.73,887300.0,0.0,887300.0,13.695939549837332,Medium,0,7,1,7,Guangdong,Maoming,People,Internal fraud,No business line,,"Operational risk event: Internal fraud caused by People in No business line located in Guangdong, Maoming."
144,1998-09-01,2002-02-01,1998.0,9.0,2002.0,2.0,1998.0,9.0,3.0,1998-09,790.0,7900000.0,0.0,7900000.0,15.882373444019521,High,0,7,1,7,Inner mongolia,Baotou,People,Internal fraud,No business line,41.0,"Operational risk event: Internal fraud caused by People in No business line located in Inner mongolia, Baotou."
145,,,2002.0,,2002.0,,,,,NaT,126.0,1260000.0,0.0,1260000.0,14.04662307257814,High,0,7,1,7,Gansu,Pingliang,People,Internal fraud,No business line,,"Operational risk event: Internal fraud caused by People in No business line located in Gansu, Pingliang."
146,2002-11-01,2002-11-01,2002.0,11.0,2002.0,11.0,2002.0,11.0,4.0,2002-11,1.76742,17674.2,0.0,17674.2,9.77991780611801,Low,0,7,1,7,Fujian,Xiamen,People,Internal fraud,Payment and settlement,0.0,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Fujian, Xiamen."
147,,2002-06-01,1998.0,,2002.0,6.0,,,,NaT,1700.0,17000000.0,0.0,17000000.0,16.648723960844016,Critical,1,8,1,8,Guangdong,Zhongshan,People,Internal fraud,No business line,,"Operational risk event: Internal fraud caused by People in No business line located in Guangdong, Zhongshan."
148,2002-06-01,2002-11-01,2002.0,6.0,2002.0,11.0,2002.0,6.0,2.0,2002-06,12824.7,128247000.0,0.0,128247000.0,18.66946865772615,Critical,1,"4,5",2,4,Guangdong,Zhuhai,People,Internal fraud,Payment and settlement,5.0,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Guangdong, Zhuhai."
149,2002-05-01,,2002.0,5.0,2002.0,,2002.0,5.0,2.0,2002-05,116.5,1165000.0,0.0,1165000.0,13.968232503350668,High,0,5,1,5,Guangdong,Guangzhou,People,Internal fraud,No business line,,"Operational risk event: Internal fraud caused by People in No business line located in Guangdong, Guangzhou."
150,2002-12-01,2003-08-01,2002.0,12.0,2003.0,8.0,2002.0,12.0,4.0,2002-12,100.0,1000000.0,0.0,1000000.0,13.815511557963774,High,0,5,1,5,Hainan,Haikou,People,Internal fraud,Commercial banking,8.0,"Operational risk event: Internal fraud caused by People in Commercial banking located in Hainan, Haikou."
